Time,EMG,ECG,GSR
yyyy/mm/dd hh:mm:ss.000,mV,mV,kOhms
36:01.7,-2.021774957,-1.458659942,1265.436747
36:01.7,-2.018697673,-1.45902055,1265.436747
36:01.7,-2.018697673,-1.45902055,1265.436747
36:01.7,-2.018697673,-1.45902055,1266.167054
36:01.7,-2.018697673,-1.45902055,1265.436747
36:01.7,-2.01562039,-1.45902055,1265.436747
36:01.7,-2.01562039,-1.45902055,1265.436747
36:01.7,-2.01562039,-1.465511497,1265.436747
36:01.7,-2.01562039,-1.455775077,1265.436747
36:01.7,-2.02485224,-1.461905415,1266.167054
36:01.7,-2.02485224,-1.452890212,1265.436747
36:01.7,-2.040238655,-1.459741766,1266.167054
36:01.7,-2.040238655,-1.464069064,1266.167054
36:01.7,-2.040238655,-1.464069064,1266.898205
36:01.7,-2.05562507,-1.460823591,1266.167054
36:01.7,-2.05562507,-1.46875697,1265.436747
36:01.7,-2.052547787,-1.463708456,1265.436747
36:01.7,-2.052547787,-1.466953929,1265.436747
36:01.7,-2.031006806,-1.461544807,1266.167054
36:01.7,-2.031006806,-1.468035754,1265.436747
36:01.7,-2.01562039,-1.469117578,1265.436747
36:01.7,-2.01562039,-1.470560011,1265.436747
36:01.7,-2.012543107,-1.466593321,1264.707281
36:01.7,-2.012543107,-1.460823591,1266.167054
36:01.7,-2.018697673,-1.466593321,1265.436747
36:01.7,-2.018697673,-1.466232713,1265.436747
36:01.8,-2.018697673,-1.463347848,1265.436747
36:01.8,-2.018697673,-1.465150889,1265.436747
36:01.8,-2.021774957,-1.461905415,1265.436747
36:01.8,-2.021774957,-1.460462983,1266.167054
36:01.8,-2.021774957,-1.461184199,1264.707281
36:01.8,-2.021774957,-1.461184199,1266.167054
36:01.8,-2.02485224,-1.466593321,1265.436747
36:01.8,-2.02485224,-1.464069064,1266.167054
36:01.8,-2.027929523,-1.468035754,1265.436747
36:01.8,-2.027929523,-1.464069064,1266.167054
36:01.8,-2.027929523,-1.477772174,1266.167054
36:01.8,-2.027929523,-1.471641835,1266.167054
36:01.8,-2.031006806,-1.469117578,1266.167054
36:01.8,-2.031006806,-1.466953929,1266.167054
36:01.8,-2.034084089,-1.475608525,1265.436747
36:01.8,-2.034084089,-1.469117578,1266.167054
36:01.8,-2.031006806,-1.460102375,1266.167054
36:01.8,-2.031006806,-1.46875697,1266.167054
36:01.8,-2.031006806,-1.470199403,1265.436747
36:01.8,-2.031006806,-1.469478186,1265.436747
36:01.8,-2.034084089,-1.467314537,1266.167054
36:01.8,-2.034084089,-1.465511497,1265.436747
36:01.8,-2.02485224,-1.466953929,1265.436747
36:01.8,-2.02485224,-1.463708456,1266.167054
36:01.8,-2.02485224,-1.462266023,1265.436747
36:01.8,-2.02485224,-1.466593321,1266.167054
36:01.8,-2.02485224,-1.461544807,1265.436747
36:01.8,-2.034084089,-1.460462983,1266.167054
36:01.8,-2.034084089,-1.465872105,1266.167054
36:01.8,-2.034084089,-1.46875697,1266.167054
36:01.8,-2.034084089,-1.472363051,1266.167054
36:01.8,-2.031006806,-1.46875697,1266.167054
36:01.8,-2.031006806,-1.469478186,1266.167054
36:01.8,-2.040238655,-1.476690349,1266.167054
36:01.8,-2.040238655,-1.478132782,1266.167054
36:01.8,-2.058702353,-1.481738863,1266.167054
36:01.8,-2.058702353,-1.491114675,1266.167054
36:01.8,-2.046393221,-1.486066161,1266.167054
36:01.8,-2.046393221,-1.488590418,1265.436747
36:01.8,-2.027929523,-1.482820688,1266.167054
36:01.8,-2.027929523,-1.488951026,1265.436747
36:01.8,-2.02485224,-1.484984336,1266.898205
36:01.8,-2.02485224,-1.493638932,1266.167054
36:01.8,-2.02485224,-1.490754067,1266.898205
36:01.8,-2.02485224,-1.492917716,1265.436747
36:01.8,-2.031006806,-1.491835891,1266.167054
36:01.8,-2.031006806,-1.495441973,1266.898205
36:01.8,-2.034084089,-1.504457176,1266.167054
36:01.8,-2.034084089,-1.503375352,1266.898205
36:01.8,-2.046393221,-1.499048054,1266.898205
36:01.8,-2.046393221,-1.506260217,1266.167054
36:01.9,-2.043315938,-1.502654136,1266.898205
36:01.9,-2.043315938,-1.504817784,1266.167054
36:01.9,-2.027929523,-1.519602718,1266.167054
36:01.9,-2.027929523,-1.521766367,1266.167054
36:01.9,-2.027929523,-1.522487583,1266.167054
36:01.9,-2.027929523,-1.530060354,1266.898205
36:01.9,-2.040238655,-1.527536097,1266.167054
36:01.9,-2.040238655,-1.528617922,1266.167054
36:01.9,-2.037161372,-1.525733057,1266.898205
36:01.9,-2.037161372,-1.524651232,1266.898205
36:01.9,-2.031006806,-1.514914812,1266.898205
36:01.9,-2.031006806,-1.525733057,1266.167054
36:01.9,-2.027929523,-1.526454273,1266.167054
36:01.9,-2.027929523,-1.522487583,1266.898205
36:01.9,-2.027929523,-1.531502787,1266.898205
36:01.9,-2.034084089,-1.527536097,1266.167054
36:01.9,-2.034084089,-1.528257314,1266.898205
36:01.9,-2.031006806,-1.534387652,1266.167054
36:01.9,-2.031006806,-1.531142179,1267.630201
36:01.9,-2.031006806,-1.531502787,1267.630201
36:01.9,-2.031006806,-1.530420963,1267.630201
36:01.9,-2.031006806,-1.532224003,1266.898205
36:01.9,-2.031006806,-1.530781571,1267.630201
36:01.9,-2.037161372,-1.523930016,1266.898205
36:01.9,-2.037161372,-1.530060354,1266.898205
36:01.9,-2.034084089,-1.537633125,1266.898205
36:01.9,-2.034084089,-1.54268164,1267.630201
36:01.9,-2.031006806,-1.53871495,1266.898205
36:01.9,-2.031006806,-1.539436166,1267.630201
36:01.9,-2.034084089,-1.537633125,1267.630201
36:01.9,-2.034084089,-1.531502787,1266.898205
36:01.9,-2.037161372,-1.535830085,1266.898205
36:01.9,-2.037161372,-1.529339138,1266.898205
36:01.9,-2.043315938,-1.531502787,1267.630201
36:01.9,-2.043315938,-1.52501184,1267.630201
36:01.9,-2.037161372,-1.528617922,1266.898205
36:01.9,-2.037161372,-1.521045151,1267.630201
36:01.9,-2.034084089,-1.520323935,1266.898205
36:01.9,-2.034084089,-1.52501184,1267.630201
36:01.9,-2.05562507,-1.526093665,1267.630201
36:01.9,-2.05562507,-1.524290624,1267.630201
36:01.9,-2.058702353,-1.531142179,1267.630201
36:01.9,-2.058702353,-1.524651232,1267.630201
36:01.9,-2.031006806,-1.52501184,1267.630201
36:01.9,-2.031006806,-1.513111772,1268.363043
36:01.9,-2.02485224,-1.517799678,1267.630201
36:01.9,-2.02485224,-1.518160286,1267.630201
36:01.9,-2.031006806,-1.512390555,1267.630201
36:01.9,-2.031006806,-1.505539001,1267.630201
36:01.9,-2.037161372,-1.510587515,1268.363043
36:01.9,-2.037161372,-1.511308731,1267.630201
36:02.0,-2.037161372,-1.50950569,1267.630201
36:02.0,-2.037161372,-1.511308731,1267.630201
36:02.0,-2.034084089,-1.50373596,1268.363043
36:02.0,-2.034084089,-1.502654136,1268.363043
36:02.0,-2.034084089,-1.509145082,1267.630201
36:02.0,-2.034084089,-1.504817784,1267.630201
36:02.0,-2.034084089,-1.506981433,1267.630201
36:02.0,-2.031006806,-1.505178393,1268.363043
36:02.0,-2.031006806,-1.505539001,1267.630201
36:02.0,-2.031006806,-1.500490487,1268.363043
36:02.0,-2.031006806,-1.484623728,1268.363043
36:02.0,-2.037161372,-1.486426769,1269.096733
36:02.0,-2.037161372,-1.486066161,1268.363043
36:02.0,-2.037161372,-1.489672242,1269.096733
36:02.0,-2.037161372,-1.487508594,1268.363043
36:02.0,-2.040238655,-1.491114675,1268.363043
36:02.0,-2.040238655,-1.487869202,1268.363043
36:02.0,-2.043315938,-1.491475283,1268.363043
36:02.0,-2.043315938,-1.488951026,1268.363043
36:02.0,-2.043315938,-1.488590418,1268.363043
36:02.0,-2.043315938,-1.482099471,1268.363043
36:02.0,-2.040238655,-1.482820688,1268.363043
36:02.0,-2.040238655,-1.48426312,1268.363043
36:02.0,-2.040238655,-1.479935822,1268.363043
36:02.0,-2.040238655,-1.479214606,1267.630201
36:02.0,-2.037161372,-1.484984336,1268.363043
36:02.0,-2.037161372,-1.480657039,1268.363043
36:02.0,-2.034084089,-1.482460079,1268.363043
36:02.0,-2.034084089,-1.485705553,1268.363043
36:02.0,-2.037161372,-1.490032851,1269.096733
36:02.0,-2.037161372,-1.482820688,1268.363043
36:02.0,-2.040238655,-1.481378255,1269.096733
36:02.0,-2.040238655,-1.481738863,1268.363043
36:02.0,-2.052547787,-1.488590418,1269.096733
36:02.0,-2.052547787,-1.489672242,1269.096733
36:02.0,-2.05562507,-1.487147985,1268.363043
36:02.0,-2.05562507,-1.481738863,1268.363043
36:02.0,-2.058702353,-1.479935822,1269.096733
36:02.0,-2.058702353,-1.482099471,1269.096733
36:02.0,-2.05562507,-1.487147985,1269.096733
36:02.0,-2.05562507,-1.47849339,1268.363043
36:02.0,-2.040238655,-1.474887308,1269.831272
36:02.0,-2.040238655,-1.480657039,1269.096733
36:02.0,-2.040238655,-1.478853998,1269.096733
36:02.0,-2.027929523,-1.483541904,1269.096733
36:02.0,-2.027929523,-1.486426769,1269.096733
36:02.0,-2.031006806,-1.489672242,1269.096733
36:02.0,-2.031006806,-1.484623728,1269.096733
36:02.0,-2.037161372,-1.482099471,1268.363043
36:02.0,-2.037161372,-1.483902512,1269.096733
36:02.0,-2.040238655,-1.486787377,1268.363043
36:02.1,-2.040238655,-1.484984336,1269.096733
36:02.1,-2.043315938,-1.48426312,1269.096733
36:02.1,-2.043315938,-1.487869202,1269.096733
36:02.1,-2.058702353,-1.483902512,1269.831272
36:02.1,-2.058702353,-1.486426769,1269.831272
36:02.1,-2.049470504,-1.481017647,1269.096733
36:02.1,-2.049470504,-1.482820688,1269.096733
36:02.1,-2.037161372,-1.487869202,1268.363043
36:02.1,-2.037161372,-1.482820688,1269.831272
36:02.1,-2.043315938,-1.48426312,1269.096733
36:02.1,-2.043315938,-1.486787377,1269.096733
36:02.1,-2.049470504,-1.48426312,1269.831272
36:02.1,-2.049470504,-1.482099471,1269.096733
36:02.1,-2.049470504,-1.485344945,1269.096733
36:02.1,-2.049470504,-1.482099471,1269.096733
36:02.1,-2.037161372,-1.488590418,1269.096733
36:02.1,-2.037161372,-1.489672242,1269.831272
36:02.1,-2.037161372,-1.484623728,1269.096733
36:02.1,-2.037161372,-1.481017647,1269.831272
36:02.1,-2.037161372,-1.48426312,1269.831272
36:02.1,-2.037161372,-1.485344945,1269.831272
36:02.1,-2.031006806,-1.48426312,1269.831272
36:02.1,-2.031006806,-1.484623728,1269.831272
36:02.1,-2.040238655,-1.484984336,1269.831272
36:02.1,-2.040238655,-1.481017647,1269.831272
36:02.1,-2.049470504,-1.475969133,1269.096733
36:02.1,-2.049470504,-1.471281227,1269.831272
36:02.1,-2.046393221,-1.474166092,1269.831272
36:02.1,-2.046393221,-1.472363051,1269.831272
36:02.1,-2.046393221,-1.475969133,1269.831272
36:02.1,-2.046393221,-1.479214606,1269.831272
36:02.1,-2.046393221,-1.474887308,1269.831272
36:02.1,-2.05562507,-1.479935822,1269.831272
36:02.1,-2.05562507,-1.477772174,1269.831272
36:02.1,-2.058702353,-1.479214606,1269.831272
36:02.1,-2.058702353,-1.483181296,1270.566663
36:02.1,-2.040238655,-1.482099471,1270.566663
36:02.1,-2.040238655,-1.483902512,1269.831272
36:02.1,-2.034084089,-1.482820688,1269.831272
36:02.1,-2.034084089,-1.482820688,1270.566663
36:02.1,-2.034084089,-1.486787377,1269.831272
36:02.1,-2.034084089,-1.478853998,1269.831272
36:02.1,-2.034084089,-1.479935822,1269.831272
36:02.1,-2.034084089,-1.481017647,1270.566663
36:02.1,-2.040238655,-1.480296431,1270.566663
36:02.1,-2.040238655,-1.481017647,1269.831272
36:02.1,-2.049470504,-1.484984336,1270.566663
36:02.1,-2.049470504,-1.483181296,1269.831272
36:02.1,-2.061779636,-1.487508594,1270.566663
36:02.1,-2.061779636,-1.483902512,1270.566663
36:02.1,-2.052547787,-1.480657039,1270.566663
36:02.2,-2.052547787,-1.475969133,1270.566663
36:02.2,-2.043315938,-1.481378255,1270.566663
36:02.2,-2.043315938,-1.477050957,1269.831272
36:02.2,-2.040238655,-1.477050957,1270.566663
36:02.2,-2.040238655,-1.480657039,1270.566663
36:02.2,-2.043315938,-1.477411565,1270.566663
36:02.2,-2.043315938,-1.476690349,1270.566663
36:02.2,-2.043315938,-1.472002443,1270.566663
36:02.2,-2.043315938,-1.475247917,1270.566663
36:02.2,-2.046393221,-1.473444876,1271.302905
36:02.2,-2.046393221,-1.474166092,1270.566663
36:02.2,-2.046393221,-1.475969133,1271.302905
36:02.2,-2.046393221,-1.480657039,1270.566663
36:02.2,-2.061779636,-1.475608525,1271.302905
36:02.2,-2.061779636,-1.480657039,1270.566663
36:02.2,-2.052547787,-1.472363051,1270.566663
36:02.2,-2.052547787,-1.473444876,1271.302905
36:02.2,-2.037161372,-1.474887308,1271.302905
36:02.2,-2.037161372,-1.480296431,1270.566663
36:02.2,-2.037161372,-1.482099471,1270.566663
36:02.2,-2.034084089,-1.48426312,1271.302905
36:02.2,-2.034084089,-1.483181296,1271.302905
36:02.2,-2.040238655,-1.480657039,1270.566663
36:02.2,-2.040238655,-1.48822981,1270.566663
36:02.2,-2.040238655,-1.487147985,1270.566663
36:02.2,-2.040238655,-1.481738863,1271.302905
36:02.2,-2.037161372,-1.481738863,1270.566663
36:02.2,-2.037161372,-1.483181296,1271.302905
36:02.2,-2.037161372,-1.48822981,1270.566663
36:02.2,-2.037161372,-1.482099471,1272.040001
36:02.2,-2.040238655,-1.479575214,1271.302905
36:02.2,-2.040238655,-1.488590418,1271.302905
36:02.2,-2.058702353,-1.484623728,1271.302905
36:02.2,-2.058702353,-1.479575214,1270.566663
36:02.2,-2.052547787,-1.485705553,1271.302905
36:02.2,-2.052547787,-1.492917716,1271.302905
36:02.2,-2.034084089,-1.492196499,1271.302905
36:02.2,-2.034084089,-1.488590418,1271.302905
36:02.2,-2.034084089,-1.493278324,1271.302905
36:02.2,-2.034084089,-1.492557108,1272.040001
36:02.2,-2.037161372,-1.490754067,1272.040001
36:02.2,-2.037161372,-1.492196499,1271.302905
36:02.2,-2.037161372,-1.490032851,1271.302905
36:02.2,-2.037161372,-1.491114675,1271.302905
36:02.2,-2.040238655,-1.492557108,1272.040001
36:02.2,-2.040238655,-1.491114675,1271.302905
36:02.2,-2.046393221,-1.492917716,1271.302905
36:02.2,-2.046393221,-1.487869202,1271.302905
36:02.2,-2.043315938,-1.492557108,1271.302905
36:02.2,-2.043315938,-1.489672242,1272.040001
36:02.2,-2.043315938,-1.484984336,1271.302905
36:02.2,-2.043315938,-1.487869202,1271.302905
36:02.3,-2.037161372,-1.490032851,1272.040001
36:02.3,-2.037161372,-1.489311634,1271.302905
36:02.3,-2.043315938,-1.484984336,1272.040001
36:02.3,-2.043315938,-1.476329741,1271.302905
36:02.3,-2.049470504,-1.483181296,1272.040001
36:02.3,-2.049470504,-1.486066161,1272.040001
36:02.3,-2.049470504,-1.485705553,1271.302905
36:02.3,-2.049470504,-1.488951026,1272.040001
36:02.3,-2.049470504,-1.486787377,1272.040001
36:02.3,-2.037161372,-1.492557108,1272.040001
36:02.3,-2.037161372,-1.489311634,1272.040001
36:02.3,-2.037161372,-1.492196499,1272.040001
36:02.3,-2.037161372,-1.491835891,1272.040001
36:02.3,-2.037161372,-1.490393459,1272.777952
36:02.3,-2.037161372,-1.494360148,1271.302905
36:02.3,-2.034084089,-1.489311634,1272.777952
36:02.3,-2.034084089,-1.490754067,1272.777952
36:02.3,-2.040238655,-1.491475283,1272.040001
36:02.3,-2.040238655,-1.492557108,1272.040001
36:02.3,-2.043315938,-1.486066161,1272.040001
36:02.3,-2.043315938,-1.494360148,1272.040001
36:02.3,-2.046393221,-1.494720756,1272.777952
36:02.3,-2.046393221,-1.496884405,1271.302905
36:02.3,-2.052547787,-1.495802581,1272.040001
36:02.3,-2.052547787,-1.493278324,1271.302905
36:02.3,-2.058702353,-1.492196499,1272.777952
36:02.3,-2.058702353,-1.496523797,1272.777952
36:02.3,-2.05562507,-1.496884405,1272.040001
36:02.3,-2.05562507,-1.492917716,1272.777952
36:02.3,-2.05562507,-1.490393459,1272.040001
36:02.3,-2.05562507,-1.490032851,1272.777952
36:02.3,-2.052547787,-1.493278324,1272.777952
36:02.3,-2.052547787,-1.496884405,1272.777952
36:02.3,-2.034084089,-1.496523797,1272.777952
36:02.3,-2.034084089,-1.492557108,1272.040001
36:02.3,-2.031006806,-1.488951026,1272.777952
36:02.3,-2.031006806,-1.489311634,1272.777952
36:02.3,-2.037161372,-1.494720756,1272.040001
36:02.3,-2.037161372,-1.489672242,1272.040001
36:02.3,-2.040238655,-1.492196499,1272.040001
36:02.3,-2.040238655,-1.487508594,1272.040001
36:02.3,-2.043315938,-1.487147985,1272.777952
36:02.3,-2.043315938,-1.486066161,1272.040001
36:02.3,-2.046393221,-1.486787377,1272.777952
36:02.3,-2.046393221,-1.491835891,1272.040001
36:02.3,-2.049470504,-1.487147985,1272.777952
36:02.3,-2.049470504,-1.484984336,1272.777952
36:02.3,-2.049470504,-1.486066161,1272.040001
36:02.3,-2.043315938,-1.48426312,1272.777952
36:02.3,-2.043315938,-1.48426312,1272.777952
36:02.3,-2.034084089,-1.481378255,1272.777952
36:02.4,-2.034084089,-1.478853998,1272.777952
36:02.4,-2.031006806,-1.481738863,1272.777952
36:02.4,-2.031006806,-1.486066161,1272.777952
36:02.4,-2.037161372,-1.481378255,1272.777952
36:02.4,-2.037161372,-1.476329741,1272.777952
36:02.4,-2.043315938,-1.475969133,1272.777952
36:02.4,-2.043315938,-1.476690349,1272.777952
36:02.4,-2.046393221,-1.479935822,1272.777952
36:02.4,-2.046393221,-1.47272366,1272.777952
36:02.4,-2.043315938,-1.476690349,1272.777952
36:02.4,-2.043315938,-1.476329741,1273.51676
36:02.4,-2.037161372,-1.482820688,1272.777952
36:02.4,-2.037161372,-1.479214606,1272.040001
36:02.4,-2.040238655,-1.484984336,1272.777952
36:02.4,-2.040238655,-1.47849339,1272.777952
36:02.4,-2.043315938,-1.47849339,1273.51676
36:02.4,-2.043315938,-1.481017647,1273.51676
36:02.4,-2.043315938,-1.482460079,1272.777952
36:02.4,-2.043315938,-1.483181296,1273.51676
36:02.4,-2.040238655,-1.481017647,1272.777952
36:02.4,-2.040238655,-1.491114675,1272.777952
36:02.4,-2.037161372,-1.48822981,1273.51676
36:02.4,-2.037161372,-1.493638932,1272.777952
36:02.4,-2.046393221,-1.496163189,1272.777952
36:02.4,-2.046393221,-1.493638932,1272.777952
36:02.4,-2.046393221,-1.496523797,1272.777952
36:02.4,-2.046393221,-1.493278324,1273.51676
36:02.4,-2.037161372,-1.494720756,1272.777952
36:02.4,-2.037161372,-1.501572311,1273.51676
36:02.4,-2.034084089,-1.502654136,1273.51676
36:02.4,-2.034084089,-1.502654136,1273.51676
36:02.4,-2.031006806,-1.496523797,1273.51676
36:02.4,-2.031006806,-1.501932919,1272.777952
36:02.4,-2.034084089,-1.49796623,1273.51676
36:02.4,-2.034084089,-1.496523797,1272.777952
36:02.4,-2.034084089,-1.490754067,1272.777952
36:02.4,-2.043315938,-1.490754067,1273.51676
36:02.4,-2.043315938,-1.490032851,1273.51676
36:02.4,-2.058702353,-1.486426769,1273.51676
36:02.4,-2.058702353,-1.484984336,1273.51676
36:02.4,-2.052547787,-1.483541904,1273.51676
36:02.4,-2.052547787,-1.487147985,1274.256427
36:02.4,-2.031006806,-1.484623728,1273.51676
36:02.4,-2.031006806,-1.488590418,1273.51676
36:02.4,-2.027929523,-1.485344945,1273.51676
36:02.4,-2.027929523,-1.486066161,1272.777952
36:02.4,-2.037161372,-1.485344945,1274.256427
36:02.4,-2.037161372,-1.482460079,1273.51676
36:02.4,-2.043315938,-1.481017647,1273.51676
36:02.4,-2.043315938,-1.481738863,1273.51676
36:02.4,-2.046393221,-1.479214606,1273.51676
36:02.5,-2.046393221,-1.482460079,1273.51676
36:02.5,-2.046393221,-1.484984336,1273.51676
36:02.5,-2.046393221,-1.48426312,1273.51676
36:02.5,-2.043315938,-1.483541904,1274.256427
36:02.5,-2.043315938,-1.482460079,1273.51676
36:02.5,-2.040238655,-1.485705553,1274.256427
36:02.5,-2.040238655,-1.487869202,1274.256427
36:02.5,-2.040238655,-1.480657039,1274.256427
36:02.5,-2.040238655,-1.486787377,1274.256427
36:02.5,-2.043315938,-1.481017647,1273.51676
36:02.5,-2.043315938,-1.487869202,1274.256427
36:02.5,-2.040238655,-1.48426312,1274.256427
36:02.5,-2.040238655,-1.483902512,1273.51676
36:02.5,-2.043315938,-1.482460079,1274.256427
36:02.5,-2.043315938,-1.477050957,1274.256427
36:02.5,-2.049470504,-1.485344945,1274.256427
36:02.5,-2.049470504,-1.483902512,1274.256427
36:02.5,-2.046393221,-1.48822981,1273.51676
36:02.5,-2.046393221,-1.490754067,1274.256427
36:02.5,-2.046393221,-1.485705553,1274.256427
36:02.5,-2.046393221,-1.486787377,1273.51676
36:02.5,-2.046393221,-1.486426769,1274.256427
36:02.5,-2.046393221,-1.483902512,1273.51676
36:02.5,-2.043315938,-1.481738863,1274.256427
36:02.5,-2.043315938,-1.485344945,1274.256427
36:02.5,-2.043315938,-1.491835891,1274.256427
36:02.5,-2.046393221,-1.491835891,1274.256427
36:02.5,-2.046393221,-1.490754067,1274.256427
36:02.5,-2.049470504,-1.493278324,1274.256427
36:02.5,-2.049470504,-1.489311634,1274.256427
36:02.5,-2.067934202,-1.497245013,1274.256427
36:02.5,-2.067934202,-1.49976927,1274.996953
36:02.5,-2.080243334,-1.499408662,1274.256427
36:02.5,-2.080243334,-1.497245013,1274.256427
36:02.5,-2.064856919,-1.501211703,1274.996953
36:02.5,-2.064856919,-1.494360148,1274.256427
36:02.5,-2.040238655,-1.491114675,1274.256427
36:02.5,-2.040238655,-1.491475283,1274.256427
36:02.5,-2.034084089,-1.489311634,1274.256427
36:02.5,-2.034084089,-1.490754067,1274.996953
36:02.5,-2.034084089,-1.487508594,1274.256427
36:02.5,-2.034084089,-1.482460079,1274.256427
36:02.5,-2.034084089,-1.482820688,1274.256427
36:02.5,-2.034084089,-1.481738863,1274.256427
36:02.5,-2.034084089,-1.477050957,1274.256427
36:02.5,-2.034084089,-1.472363051,1274.256427
36:02.5,-2.040238655,-1.469117578,1274.256427
36:02.5,-2.040238655,-1.467314537,1274.256427
